			-1,233e-005	33,6					-1,233e-005	0					-1,233e-005	0,72	
			-1,232e-005	33,6					-1,232e-005	0,08					-1,232e-005	0,68	
			-1,231e-005	33,6					-1,231e-005	0,08					-1,231e-005	0,72	
			-1,23e-005	33,6					-1,23e-005	0,08					-1,23e-005	0,72	
			-1,229e-005	34,4					-1,229e-005	0,16					-1,229e-005	0,7	
			-1,228e-005	32,8					-1,228e-005	0,08					-1,228e-005	0,72	
			-1,227e-005	33,6					-1,227e-005	0,16					-1,227e-005	0,7	
			-1,226e-005	33,6					-1,226e-005	0,16					-1,226e-005	0,74	
			-1,225e-005	33,6					-1,225e-005	0,08					-1,225e-005	0,72	
			-1,224e-005	35,2					-1,224e-005	0,08					-1,224e-005	0,68	
			-1,223e-005	32,8					-1,223e-005	0,08					-1,223e-005	0,74	
			-1,222e-005	33,6					-1,222e-005	0					-1,222e-005	0,72	
			-1,221e-005	32,8					-1,221e-005	0					-1,221e-005	0,74	
			-1,22e-005	33,6					-1,22e-005	0,08					-1,22e-005	0,74	
			-1,219e-005	34,4					-1,219e-005	0,08					-1,219e-005	0,72	
			-1,218e-005	35,2					-1,218e-005	0,08					-1,218e-005	0,74	
			-1,217e-005	34,4					-1,217e-005	0					-1,217e-005	0,72	
			-1,216e-005	33,6					-1,216e-005	0,08					-1,216e-005	0,72	
			-1,215e-005	35,2					-1,215e-005	0,08					-1,215e-005	0,72	
			-1,214e-005	34,4					-1,214e-005	0,08					-1,214e-005	0,72	
			-1,213e-005	32,8					-1,213e-005	0					-1,213e-005	0,74	
			-1,212e-005	34,4					-1,212e-005	0,08					-1,212e-005	0,76	
			-1,211e-005	34,4					-1,211e-005	0,16					-1,211e-005	0,72	
			-1,21e-005	34,4					-1,21e-005	0,08					-1,21e-005	0,74	
			-1,209e-005	34,4					-1,209e-005	0,08					-1,209e-005	0,72	
			-1,208e-005	34,4					-1,208e-005	0,08					-1,208e-005	0,76	
			-1,207e-005	35,2					-1,207e-005	0,16					-1,207e-005	0,72	
			-1,206e-005	34,4					-1,206e-005	0,16					-1,206e-005	0,74	
			-1,205e-005	35,2					-1,205e-005	0,16					-1,205e-005	0,7	
			-1,204e-005	35,2					-1,204e-005	0,08					-1,204e-005	0,7	
			-1,203e-005	33,6					-1,203e-005	0					-1,203e-005	0,76	
			-1,202e-005	34,4					-1,202e-005	0					-1,202e-005	0,74	
			-1,201e-005	35,2					-1,201e-005	0,08					-1,201e-005	0,76	
			-1,2e-005	33,6					-1,2e-005	0					-1,2e-005	0,78	
			-1,199e-005	34,4					-1,199e-005	0,08					-1,199e-005	0,72	
			-1,198e-005	32,8					-1,198e-005	0,08					-1,198e-005	0,76	
			-1,197e-005	32,8					-1,197e-005	0,08					-1,197e-005	0,76	
			-1,196e-005	33,6					-1,196e-005	0,08					-1,196e-005	0,76	
