			-1.233e-005	33.6					-1.233e-005	0					-1.233e-005	0.64	
			-1.232e-005	33.6					-1.232e-005	0.08					-1.232e-005	0.62	
			-1.231e-005	34.4					-1.231e-005	0.08					-1.231e-005	0.64	
			-1.23e-005	34.4					-1.23e-005	0					-1.23e-005	0.66	
			-1.229e-005	32.8					-1.229e-005	0.16					-1.229e-005	0.64	
			-1.228e-005	34.4					-1.228e-005	0.16					-1.228e-005	0.66	
			-1.227e-005	33.6					-1.227e-005	0					-1.227e-005	0.62	
			-1.226e-005	33.6					-1.226e-005	0.08					-1.226e-005	0.66	
			-1.225e-005	32.8					-1.225e-005	0.08					-1.225e-005	0.68	
			-1.224e-005	34.4					-1.224e-005	0					-1.224e-005	0.64	
			-1.223e-005	33.6					-1.223e-005	0					-1.223e-005	0.66	
			-1.222e-005	33.6					-1.222e-005	0					-1.222e-005	0.66	
			-1.221e-005	33.6					-1.221e-005	0					-1.221e-005	0.64	
			-1.22e-005	34.4					-1.22e-005	0.08					-1.22e-005	0.64	
			-1.219e-005	34.4					-1.219e-005	0.16					-1.219e-005	0.66	
			-1.218e-005	33.6					-1.218e-005	0.08					-1.218e-005	0.66	
			-1.217e-005	33.6					-1.217e-005	0.08					-1.217e-005	0.64	
			-1.216e-005	35.2					-1.216e-005	0.08					-1.216e-005	0.66	
			-1.215e-005	33.6					-1.215e-005	0					-1.215e-005	0.64	
			-1.214e-005	34.4					-1.214e-005	0.08					-1.214e-005	0.64	
			-1.213e-005	34.4					-1.213e-005	0					-1.213e-005	0.66	
			-1.212e-005	34.4					-1.212e-005	0.08					-1.212e-005	0.64	
			-1.211e-005	33.6					-1.211e-005	0					-1.211e-005	0.68	
			-1.21e-005	34.4					-1.21e-005	0.08					-1.21e-005	0.64	
			-1.209e-005	33.6					-1.209e-005	0.08					-1.209e-005	0.66	
			-1.208e-005	34.4					-1.208e-005	0.08					-1.208e-005	0.66	
			-1.207e-005	33.6					-1.207e-005	0					-1.207e-005	0.66	
			-1.206e-005	34.4					-1.206e-005	0.08					-1.206e-005	0.68	
			-1.205e-005	33.6					-1.205e-005	0.08					-1.205e-005	0.64	
			-1.204e-005	32.8					-1.204e-005	0					-1.204e-005	0.66	
			-1.203e-005	34.4					-1.203e-005	0					-1.203e-005	0.66	
			-1.202e-005	33.6					-1.202e-005	0.08					-1.202e-005	0.66	
			-1.201e-005	33.6					-1.201e-005	0.16					-1.201e-005	0.64	
			-1.2e-005	34.4					-1.2e-005	0.08					-1.2e-005	0.64	
			-1.199e-005	33.6					-1.199e-005	0.08					-1.199e-005	0.64	
			-1.198e-005	33.6					-1.198e-005	0.08					-1.198e-005	0.66	
			-1.197e-005	34.4					-1.197e-005	0.08					-1.197e-005	0.66	
			-1.196e-005	34.4					-1.196e-005	0					-1.196e-005	0.64	
			-1.195e-005	34.4					-1.195e-005	0.16					-1.195e-005	0.64	
			-1.194e-005	34.4					-1.194e-005	0.08					-1.194e-005	0.62	
			-1.193e-005	34.4					-1.193e-005	0					-1.193e-005	0.68	
			-1.192e-005	35.2					-1.192e-005	0					-1.192e-005	0.64	
			-1.191e-005	34.4					-1.191e-005	0.08					-1.191e-005	0.62	
			-1.19e-005	33.6					-1.19e-005	0.08					-1.19e-005	0.68	
			-1.189e-005	32.8					-1.189e-005	0.16					-1.189e-005	0.68	
			-1.188e-005	34.4					-1.188e-005	0					-1.188e-005	0.7	
			-1.187e-005	35.2					-1.187e-005	0					-1.187e-005	0.68	
			-1.186e-005	33.6					-1.186e-005	0.08					-1.186e-005	0.66	
			-1.185e-005	33.6					-1.185e-005	0					-1.185e-005	0.68	
			-1.184e-005	34.4					-1.184e-005	0					-1.184e-005	0.64	
			-1.183e-005	34.4					-1.183e-005	0.08					-1.183e-005	0.68	
			-1.182e-005	34.4					-1.182e-005	0.08					-1.182e-005	0.66	
			-1.181e-005	34.4					-1.181e-005	0.08					-1.181e-005	0.66	
			-1.18e-005	34.4					-1.18e-005	0.08					-1.18e-005	0.68	
			-1.179e-005	33.6					-1.179e-005	0					-1.179e-005	0.64	
			-1.178e-005	34.4					-1.178e-005	0					-1.178e-005	0.66	
			-1.177e-005	34.4					-1.177e-005	0					-1.177e-005	0.68	
			-1.176e-005	33.6					-1.176e-005	0.16					-1.176e-005	0.64	
			-1.175e-005	34.4					-1.175e-005	0					-1.175e-005	0.64	
			-1.174e-005	34.4					-1.174e-005	0.08					-1.174e-005	0.64	
			-1.173e-005	34.4					-1.173e-005	0					-1.173e-005	0.68	
			-1.172e-005	35.2					-1.172e-005	0					-1.172e-005	0.68	
			-1.171e-005	35.2					-1.171e-005	0					-1.171e-005	0.64	
			-1.17e-005	33.6					-1.17e-005	0					-1.17e-005	0.66	
			-1.169e-005	33.6					-1.169e-005	0					-1.169e-005	0.66	
			-1.168e-005	34.4					-1.168e-005	0.16					-1.168e-005	0.66	
			-1.167e-005	34.4					-1.167e-005	0.08					-1.167e-005	0.66	
			-1.166e-005	33.6					-1.166e-005	0.08					-1.166e-005	0.68	
			-1.165e-005	34.4					-1.165e-005	0.08					-1.165e-005	0.68	
			-1.164e-005	33.6					-1.164e-005	0					-1.164e-005	0.68	
			-1.163e-005	33.6					-1.163e-005	0.08					-1.163e-005	0.68	
			-1.162e-005	35.2					-1.162e-005	0.08					-1.162e-005	0.64	
			-1.161e-005	35.2					-1.161e-005	0					-1.161e-005	0.66	
			-1.16e-005	33.6					-1.16e-005	0					-1.16e-005	0.68	
			-1.159e-005	34.4					-1.159e-005	0					-1.159e-005	0.66	
			-1.158e-005	35.2					-1.158e-005	0.08					-1.158e-005	0.68	
			-1.157e-005	35.2					-1.157e-005	0					-1.157e-005	0.66	
			-1.156e-005	34.4					-1.156e-005	0.08					-1.156e-005	0.66	
			-1.155e-005	34.4					-1.155e-005	0.08					-1.155e-005	0.68	
			-1.154e-005	35.2					-1.154e-005	0					-1.154e-005	0.66	
			-1.153e-005	34.4					-1.153e-005	0.08					-1.153e-005	0.66	
			-1.152e-005	34.4					-1.152e-005	0.08					-1.152e-005	0.68	
			-1.151e-005	33.6					-1.151e-005	0.16					-1.151e-005	0.66	
			-1.15e-005	35.2					-1.15e-005	0.08					-1.15e-005	0.68	
			-1.149e-005	33.6					-1.149e-005	0					-1.149e-005	0.68	
			-1.148e-005	33.6					-1.148e-005	0					-1.148e-005	0.68	
			-1.147e-005	33.6					-1.147e-005	0					-1.147e-005	0.68	
			-1.146e-005	33.6					-1.146e-005	0					-1.146e-005	0.68	
			-1.145e-005	33.6					-1.145e-005	0					-1.145e-005	0.68	
			-1.144e-005	33.6					-1.144e-005	0.08					-1.144e-005	0.7	
			-1.143e-005	33.6					-1.143e-005	0					-1.143e-005	0.68	
			-1.142e-005	32.8					-1.142e-005	0.08					-1.142e-005	0.68	
			-1.141e-005	34.4					-1.141e-005	0					-1.141e-005	0.7	
			-1.14e-005	34.4					-1.14e-005	0.08					-1.14e-005	0.68	
			-1.139e-005	33.6					-1.139e-005	0.08					-1.139e-005	0.68	
			-1.138e-005	34.4					-1.138e-005	0					-1.138e-005	0.7	
			-1.137e-005	34.4					-1.137e-005	0.08					-1.137e-005	0.7	
			-1.136e-005	33.6					-1.136e-005	0.08					-1.136e-005	0.7	
			-1.135e-005	33.6					-1.135e-005	0.08					-1.135e-005	0.72	
			-1.134e-005	33.6					-1.134e-005	0.08					-1.134e-005	0.68	
			-1.133e-005	33.6					-1.133e-005	0					-1.133e-005	0.66	
			-1.132e-005	34.4					-1.132e-005	0.08					-1.132e-005	0.68	
			-1.131e-005	34.4					-1.131e-005	0					-1.131e-005	0.68	
			-1.13e-005	34.4					-1.13e-005	0.16					-1.13e-005	0.68	
			-1.129e-005	34.4					-1.129e-005	0.08					-1.129e-005	0.68	
			-1.128e-005	32.8					-1.128e-005	0.08					-1.128e-005	0.68	
			-1.127e-005	34.4					-1.127e-005	0					-1.127e-005	0.68	
			-1.126e-005	33.6					-1.126e-005	0.08					-1.126e-005	0.7	
			-1.125e-005	33.6					-1.125e-005	0					-1.125e-005	0.68	
			-1.124e-005	33.6					-1.124e-005	0.08					-1.124e-005	0.68	
			-1.123e-005	33.6					-1.123e-005	0.08					-1.123e-005	0.68	
			-1.122e-005	33.6					-1.122e-005	0.08					-1.122e-005	0.7	
			-1.121e-005	34.4					-1.121e-005	0					-1.121e-005	0.72	
			-1.12e-005	33.6					-1.12e-005	0.16					-1.12e-005	0.68	
			-1.119e-005	33.6					-1.119e-005	0					-1.119e-005	0.7	
			-1.118e-005	33.6					-1.118e-005	0.08					-1.118e-005	0.66	
			-1.117e-005	34.4					-1.117e-005	0.16					-1.117e-005	0.72	
			-1.116e-005	32.8					-1.116e-005	0					-1.116e-005	0.7	
			-1.115e-005	34.4					-1.115e-005	0.08					-1.115e-005	0.68	
			-1.114e-005	35.2					-1.114e-005	0.08					-1.114e-005	0.7	
			-1.113e-005	34.4					-1.113e-005	0.08					-1.113e-005	0.68	
			-1.112e-005	34.4					-1.112e-005	0					-1.112e-005	0.72	
			-1.111e-005	34.4					-1.111e-005	0					-1.111e-005	0.7	
			-1.11e-005	33.6					-1.11e-005	0					-1.11e-005	0.68	
			-1.109e-005	34.4					-1.109e-005	0.08					-1.109e-005	0.74	
			-1.108e-005	32.8					-1.108e-005	0.08					-1.108e-005	0.72	
			-1.107e-005	35.2					-1.107e-005	0					-1.107e-005	0.7	
			-1.106e-005	34.4					-1.106e-005	0.08					-1.106e-005	0.68	
			-1.105e-005	34.4					-1.105e-005	0.08					-1.105e-005	0.74	
			-1.104e-005	33.6					-1.104e-005	0					-1.104e-005	0.7	
			-1.103e-005	34.4					-1.103e-005	0					-1.103e-005	0.68	
			-1.102e-005	33.6					-1.102e-005	0.16					-1.102e-005	0.72	
			-1.101e-005	34.4					-1.101e-005	0					-1.101e-005	0.7	
			-1.1e-005	33.6					-1.1e-005	0.08					-1.1e-005	0.66	
			-1.099e-005	33.6					-1.099e-005	0.08					-1.099e-005	0.7	
			-1.098e-005	34.4					-1.098e-005	0.08					-1.098e-005	0.74	
