			-1.233e-005	34.4					-1.233e-005	0.08					-1.233e-005	0.34	
			-1.232e-005	34.4					-1.232e-005	0.08					-1.232e-005	0.36	
			-1.231e-005	33.6					-1.231e-005	0.08					-1.231e-005	0.34	
			-1.23e-005	34.4					-1.23e-005	0.16					-1.23e-005	0.32	
			-1.229e-005	35.2					-1.229e-005	0.08					-1.229e-005	0.28	
			-1.228e-005	33.6					-1.228e-005	0.08					-1.228e-005	0.38	
			-1.227e-005	34.4					-1.227e-005	0					-1.227e-005	0.34	
			-1.226e-005	34.4					-1.226e-005	0					-1.226e-005	0.36	
			-1.225e-005	33.6					-1.225e-005	-0.08					-1.225e-005	0.34	
			-1.224e-005	34.4					-1.224e-005	0.16					-1.224e-005	0.32	
			-1.223e-005	33.6					-1.223e-005	0					-1.223e-005	0.36	
			-1.222e-005	32.8					-1.222e-005	0					-1.222e-005	0.34	
			-1.221e-005	32.8					-1.221e-005	0.08					-1.221e-005	0.34	
			-1.22e-005	33.6					-1.22e-005	0					-1.22e-005	0.34	
			-1.219e-005	33.6					-1.219e-005	0					-1.219e-005	0.32	
			-1.218e-005	33.6					-1.218e-005	0.08					-1.218e-005	0.36	
			-1.217e-005	35.2					-1.217e-005	0					-1.217e-005	0.38	
			-1.216e-005	33.6					-1.216e-005	0.08					-1.216e-005	0.34	
			-1.215e-005	32.8					-1.215e-005	0					-1.215e-005	0.34	
			-1.214e-005	35.2					-1.214e-005	0.08					-1.214e-005	0.34	
			-1.213e-005	34.4					-1.213e-005	0					-1.213e-005	0.36	
			-1.212e-005	34.4					-1.212e-005	0					-1.212e-005	0.34	
			-1.211e-005	33.6					-1.211e-005	0.16					-1.211e-005	0.34	
			-1.21e-005	33.6					-1.21e-005	0					-1.21e-005	0.32	
			-1.209e-005	34.4					-1.209e-005	0					-1.209e-005	0.34	
			-1.208e-005	32.8					-1.208e-005	0.08					-1.208e-005	0.34	
			-1.207e-005	34.4					-1.207e-005	0					-1.207e-005	0.34	
			-1.206e-005	32.8					-1.206e-005	0.08					-1.206e-005	0.34	
			-1.205e-005	34.4					-1.205e-005	0					-1.205e-005	0.36	
			-1.204e-005	35.2					-1.204e-005	0.08					-1.204e-005	0.34	
			-1.203e-005	33.6					-1.203e-005	0.16					-1.203e-005	0.34	
			-1.202e-005	34.4					-1.202e-005	0.16					-1.202e-005	0.38	
			-1.201e-005	33.6					-1.201e-005	0.08					-1.201e-005	0.36	
			-1.2e-005	32.8					-1.2e-005	0.08					-1.2e-005	0.36	
			-1.199e-005	32.8					-1.199e-005	0.08					-1.199e-005	0.38	
